-13141.55864,-20394.77691
-27609.55864,-36775.77691
-12908.55864,-20457.77691
-8315.558637,-15118.77691
41255.44136,-23067.77691
41874.44136,-11247.77691
34.44136255,35156.22309
7985.441363,48152.22309
-4028.558637,46796.22309
11037.44136,-20028.77691
-11360.55864,27144.22309
-13882.55864,27780.22309
5187.441363,32174.22309
-4658.558637,-27586.77691
13681.44136,34778.22309
-3179.558637,-39585.77691
7126.441363,39585.22309
4858.441363,46229.22309
3125.441363,-34997.77691
-10861.55864,28044.22309
3660.441363,47598.22309
4858.441363,46229.22309
7383.441363,42358.22309
729.4413626,-25108.77691
-11400.55864,24278.22309
22097.44136,8624.223093
-21485.55864,-7028.776907
32.44136255,27932.22309
11646.44136,36552.22309
-7584.558637,-19922.77691
-4658.558637,47428.22309
2838.441363,37436.22309
-12780.55864,24581.22309
-20864.55864,5225.223093
30873.44136,-52899.77691
-8085.558637,28795.22309
-57667.55864,-37848.77691
-2162.558637,31059.22309
2034.441363,31391.22309
41069.44136,-23171.77691
-5240.558637,36512.22309
-13768.55864,-32737.77691
9686.441363,51208.22309
-2567.558637,-36221.77691
-10754.55864,20880.22309
1233.441363,37957.22309
-3729.558637,41848.22309
-2455.558637,38003.22309
-14336.55864,-52184.77691
12471.44136,-19.77690745
32632.44136,-17450.77691
3671.441363,-36581.77691
-18685.55864,882.2230926
-9979.558637,-35022.77691
-13678.55864,-24756.77691
-2965.558637,-17872.77691
-12869.55864,30065.22309
3812.441363,35770.22309
-2833.558637,-22467.77691
9551.441363,31587.22309
4618.441363,-27134.77691
2621.441363,31924.22309
-11415.55864,-23754.77691
-10512.55864,21801.22309
908.4413626,-25312.77691
639.4413626,-24647.77691
-20864.55864,5225.223093
12723.44136,48876.22309
9.441362553,30518.22309
-13662.55864,-29126.77691
-7057.558637,-17930.77691
38902.44136,-12476.77691
-9393.558637,25901.22309
-9225.558637,23073.22309
43196.44136,-14599.77691
-11997.55864,-26482.77691
-23403.55864,6337.223093
-3858.558637,46445.22309
-11020.55864,-33831.77691
4388.441363,39976.22309
-10182.55864,-22699.77691
5450.441363,-22032.77691
929.4413626,-17874.77691
-57309.55864,-36441.77691
-9072.558637,-15506.77691
32632.44136,-17450.77691
-7946.558637,24802.22309
-596.5586374,-21756.77691
-224.5586374,-36297.77691
43468.44136,-47248.77691
6936.441363,41629.22309
11794.44136,52754.22309
28429.44136,-25849.77691
4591.441363,-21621.77691
-25166.55864,-2389.776907
1110.441363,-28466.77691
-5240.558637,36512.22309
-43491.55864,-48028.77691
3376.441363,-24350.77691
13060.44136,51469.22309
-7400.558637,38955.22309
-659.5586374,-29740.77691
-7931.558637,-14922.77691
-667.5586374,36067.22309
1418.441363,-29328.77691
28494.44136,-12878.77691
-9578.558637,18090.22309
-7145.558637,28942.22309
-14320.55864,-27527.77691
-9578.558637,18090.22309
908.4413626,-25312.77691
-3467.558637,-12888.77691
-1172.558637,32131.22309
24693.44136,-15045.77691
-11281.55864,19930.22309
9421.441363,34030.22309
913.4413626,42687.22309
12047.44136,53912.22309
-4897.558637,-24380.77691
2664.441363,44979.22309
22636.44136,34082.22309
-2964.558637,36639.22309
-5435.558637,-17685.77691
39062.44136,-9292.776907
-8649.558637,-7228.776907
4388.441363,41228.22309
1299.441363,-28720.77691
4566.441363,28944.22309
30870.44136,-16699.77691
-26969.55864,-19808.77691
-9973.558637,18159.22309
41658.44136,-47082.77691
-10950.55864,-34680.77691
450.4413626,-27142.77691
-4479.558637,-23920.77691
-4897.558637,-24380.77691
41938.44136,-23695.77691
-11460.55864,-19145.77691
5032.441363,46442.22309
-14093.55864,-26269.77691
-18380.55864,-4631.776907
2133.441363,40087.22309
16048.44136,51873.22309
-7762.558637,23610.22309
11020.44136,36239.22309
-6186.558637,41147.22309
11734.44136,31315.22309
4840.441363,45343.22309
-12565.55864,12703.22309
-27572.55864,-35475.77691
-8503.558637,-14054.77691
729.4413626,-25108.77691
-2737.558637,36948.22309
14056.44136,51049.22309
12373.44136,-16965.77691
13421.44136,55754.22309
-3924.558637,26049.22309
-21485.55864,-7028.776907
-9072.558637,19006.22309
-2736.558637,-36787.77691
17215.44136,-5915.776907
10728.44136,31389.22309
-9529.558637,6613.223093
43172.44136,-10998.77691
3946.441363,33355.22309
-1473.558637,36741.22309
9686.441363,51208.22309
-25033.55864,-59530.77691
-10861.55864,28044.22309
1355.441363,36135.22309
7383.441363,42358.22309
13021.44136,52904.22309
-1607.558637,37342.22309
-4312.558637,38149.22309
6511.441363,27341.22309
-8363.558637,32551.22309
-3504.558637,-28140.77691
40357.44136,-51298.77691
379.4413626,-51278.77691
-25166.55864,-2389.776907
-347.5586374,26530.22309
33261.44136,7562.223093
22097.44136,8624.223093
10405.44136,-18773.77691
-7503.558637,-12812.77691
-2081.558637,24858.22309
-1493.558637,38945.22309
-11092.55864,23154.22309
-18630.55864,-58188.77691
43463.44136,-15527.77691
-2927.558637,-27086.77691
-46949.55864,-36081.77691
-8426.558637,32438.22309
16920.44136,54459.22309
2880.441363,32743.22309
-1767.558637,38144.22309
-8241.558637,21279.22309
11470.44136,-21591.77691
-12495.55864,29700.22309
6212.441363,35956.22309
-75810.55864,-63050.77691
-2972.558637,-18130.77691
-2100.558637,7498.223093
-3213.558637,28699.22309
1136.441363,42553.22309
13981.44136,35076.22309
11310.44136,5479.223093
-8264.558637,22695.22309
33261.44136,7562.223093
-12096.55864,-21805.77691
36870.44136,-51775.77691
11037.44136,-20028.77691
36870.44136,-51775.77691
36873.44136,-19860.77691
10171.44136,11018.22309
-1740.558637,-18785.77691
-1953.558637,35540.22309
-55.55863745,-24544.77691
6603.441363,39721.22309
-4313.558637,-20248.77691
-7970.558637,-24162.77691
3469.441363,42270.22309
-2939.558637,-12832.77691
-45685.55864,-41338.77691
41873.44136,-17307.77691
12202.44136,43119.22309
1136.441363,42553.22309
-1267.558637,33451.22309
28052.44136,-12886.77691
30931.44136,-11389.77691
-1278.558637,41938.22309
-1502.558637,33551.22309
18342.44136,55178.22309
15253.44136,59028.22309
-19895.55864,-5808.776907
5953.441363,44571.22309
-2964.558637,36639.22309
-12092.55864,-22401.77691
-8649.558637,-7228.776907
329.4413626,31535.22309
14024.44136,30896.22309
17973.44136,38238.22309
49470.44136,-26969.77691
-3467.558637,-12888.77691
-8743.558637,28099.22309
-9256.558637,6766.223093
-13175.55864,27584.22309
8960.441363,-24598.77691
-2438.558637,-25488.77691
10041.44136,51560.22309
-10861.55864,28044.22309
-8142.558637,23970.22309
-3858.558637,46445.22309
40399.44136,-15440.77691
1076.441363,-29656.77691
16813.44136,30067.22309
-12908.55864,-20457.77691
-10861.55864,28044.22309
17544.44136,29959.22309
33067.44136,-20597.77691
-11519.55864,-25216.77691
-8066.558637,37276.22309
17607.44136,54687.22309
5110.441363,42854.22309
-1477.558637,9990.223093
5032.441363,46442.22309
4307.441363,43303.22309
-9714.558637,36614.22309
7383.441363,42358.22309
6511.441363,27341.22309
-11217.55864,-20865.77691
-6186.558637,41147.22309
-2455.558637,38003.22309
-26015.55864,-22807.77691
6276.441363,32913.22309
1655.441363,-29116.77691
6280.441363,42856.22309
-4130.558637,-29565.77691
-6669.558637,22569.22309
5102.441363,-26232.77691
-7067.558637,39081.22309
7470.441363,48359.22309
-1251.558637,-16664.77691
13658.44136,48222.22309
-879.5586374,-37372.77691
2664.441363,44979.22309
-22404.55864,-6359.776907
3334.441363,30716.22309
30386.44136,-17176.77691
-12780.55864,24581.22309
-7504.558637,-14995.77691
-21775.55864,-19123.77691
-45685.55864,-41338.77691
15329.44136,-20650.77691
15023.44136,49330.22309
11020.44136,36239.22309
27277.44136,-497.7769074
-22239.55864,7509.223093
-32.55863745,-15900.77691
15003.44136,35630.22309
8063.441363,39146.22309
-20568.55864,-36.77690745
-5780.558637,-18146.77691
-1113.558637,-19759.77691
25745.44136,-17432.77691
-4353.558637,33049.22309
-10236.55864,22300.22309
-4924.558637,34835.22309
22715.44136,52994.22309
-4897.558637,-24380.77691
-18825.55864,-34055.77691
-49413.55864,-44095.77691
29086.44136,-22777.77691
2927.441363,45304.22309
-107.5586374,29178.22309
4920.441363,35088.22309
91.44136255,27645.22309
-47809.55864,-43616.77691
-4244.558637,-25834.77691
786.4413626,41586.22309
-879.5586374,-37372.77691
4567.441363,43307.22309
-11173.55864,31538.22309
35098.44136,-19192.77691
9434.441363,-25156.77691
-15127.55864,22206.22309
-3852.558637,47097.22309
-12665.55864,-29319.77691
-69747.55864,-40043.77691
-13826.55864,-26294.77691
819.4413626,-24851.77691
-8192.558637,3854.223093
-3160.558637,45050.22309
33380.44136,-13505.77691
-48599.55864,-34817.77691
-23809.55864,-45364.77691
-6029.558637,33991.22309
-10359.55864,16681.22309
-10813.55864,29085.22309
-7538.558637,-23412.77691
-16783.55864,21930.22309
-7985.558637,-16160.77691
-121.5586374,-16670.77691
6821.441363,42760.22309
-6222.558637,-40263.77691
8376.441363,38489.22309
-3744.558637,25788.22309
17145.44136,30652.22309
3014.441363,47481.22309
-11447.55864,22468.22309
7987.441363,-22969.77691
-3050.558637,-13199.77691
-10172.55864,-15124.77691
3355.441363,34338.22309
33079.44136,-23246.77691
-53651.55864,-55651.77691
14919.44136,51236.22309
5450.441363,-22032.77691
9.441362553,30518.22309
-49105.55864,-44355.77691
21350.44136,-14776.77691
-32.55863745,-15900.77691
1719.441363,39102.22309
-11371.55864,-16674.77691
-2772.558637,35887.22309
1298.441363,26874.22309
-9261.558637,27168.22309
-9072.558637,-15506.77691
6678.441363,-29270.77691
14009.44136,54149.22309
-704.5586374,-19644.77691
-9534.558637,31395.22309
-9201.558637,18774.22309
6821.441363,42760.22309
-20864.55864,5225.223093
882.4413626,35115.22309
-11823.55864,-28977.77691
-2294.558637,39757.22309
12585.44136,32271.22309
-15127.55864,22206.22309
9396.441363,51768.22309
-7927.558637,-37401.77691
-12659.55864,25274.22309
-3858.558637,46445.22309
-6652.558637,12942.22309
9036.441363,-24302.77691
-61838.55864,-38777.77691
7760.441363,32237.22309
-1493.558637,38945.22309
-27218.55864,-22489.77691
10748.44136,36938.22309
3214.441363,-26892.77691
13960.44136,45846.22309
5327.441363,32143.22309
-8375.558637,-12117.77691
260.4413626,-22544.77691
-10085.55864,-35383.77691
-15198.55864,-57143.77691
-11365.55864,-13660.77691
11037.44136,-20028.77691
-32.55863745,-15900.77691
22715.44136,52994.22309
1663.441363,35949.22309
-7977.558637,-14654.77691
12327.44136,48568.22309
-22908.55864,-758.7769074
-18063.55864,-4611.776907
29180.44136,-22788.77691
12671.44136,30926.22309
-13297.55864,-27301.77691
7697.441363,-28690.77691
-3682.558637,46748.22309
-1764.558637,-16699.77691
-2597.558637,34303.22309
-12557.55864,-20558.77691
11123.44136,50814.22309
-4175.558637,28232.22309
5387.441363,-25012.77691
19047.44136,-20799.77691
-3489.558637,48168.22309
1414.441363,5958.223093
4388.441363,41228.22309
9904.441363,-22603.77691
-957.5586374,40823.22309
2919.441363,29790.22309
490.4413626,36209.22309
4676.441363,-27344.77691
15999.44136,60320.22309
10275.44136,33912.22309
-27924.55864,-34033.77691
-7946.558637,24802.22309
-2964.558637,36639.22309
11310.44136,5479.223093
11037.44136,-20028.77691
4352.441363,-27230.77691
-2524.558637,46201.22309
40205.44136,-23573.77691
-15763.55864,-35651.77691
22097.44136,8624.223093
12723.44136,48876.22309
-49413.55864,-44095.77691
-9970.558637,6916.223093
29180.44136,-22788.77691
2658.441363,27775.22309
-1498.558637,26095.22309
12113.44136,-22183.77691
-3924.558637,26049.22309
-785.5586374,38798.22309
3189.441363,39706.22309
-15974.55864,22530.22309
-21232.55864,-7056.776907
-13301.55864,23639.22309
45329.44136,-10231.77691
36254.44136,-21147.77691
11828.44136,30687.22309
42572.44136,-46637.77691
24575.44136,-12763.77691
-2631.558637,35158.22309
7725.441363,37403.22309
-11962.55864,17569.22309
2604.441363,36885.22309
11037.44136,-20028.77691
-24766.55864,-57390.77691
19047.44136,-20799.77691
-9211.558637,-36245.77691
19047.44136,-20799.77691
-9694.558637,30570.22309
-57844.55864,-36333.77691
2352.441363,-22448.77691
2664.441363,44979.22309
-32.55863745,-15900.77691
4225.441363,38133.22309
-21849.55864,6358.223093
5149.441363,30906.22309
-2845.558637,33944.22309
-21413.55864,-19889.77691
16777.44136,-20224.77691
-3668.558637,-20557.77691
13010.44136,34880.22309
5525.441363,-21092.77691
-21263.55864,7418.223093
32380.44136,-18689.77691
44184.44136,-48913.77691
-6652.558637,12942.22309
4858.441363,46229.22309
-12133.55864,-30120.77691
-4947.558637,-25028.77691
-2685.558637,34105.22309
3919.441363,38370.22309
-13536.55864,-17002.77691
-1386.558637,28177.22309
-3852.558637,47097.22309
-7506.558637,-34397.77691
6509.441363,38953.22309
17583.44136,51554.22309
980.4413626,45079.22309
13658.44136,48222.22309
-13833.55864,-43547.77691
-46484.55864,-39219.77691
-3507.558637,27478.22309
14551.44136,59015.22309
-10810.55864,6694.223093
4755.441363,-25135.77691
43905.44136,-10780.77691
-2382.558637,32067.22309
47448.44136,-7022.776907
11914.44136,47599.22309
7859.441363,-22993.77691
-10349.55864,-15012.77691
-5058.558637,31467.22309
-6186.558637,41147.22309
22715.44136,52994.22309
-2737.558637,36948.22309
-47982.55864,-43166.77691
454.4413626,34008.22309
-5589.558637,-39783.77691
-15113.55864,-21952.77691
4858.441363,46229.22309
5559.441363,29493.22309
-5546.558637,43781.22309
-10384.55864,-14760.77691
-1935.558637,-18234.77691
908.4413626,-25312.77691
-4598.558637,46515.22309
-13020.55864,27863.22309
-8115.558637,28209.22309
15047.44136,50634.22309
19886.44136,-31769.77691
-9453.558637,30584.22309
15417.44136,49524.22309
-10384.55864,-14760.77691
4164.441363,39795.22309
5936.441363,-26611.77691
32766.44136,43712.22309
36711.44136,-8272.776907
2966.441363,44932.22309
-6652.558637,12942.22309
908.4413626,-25312.77691
14009.44136,54149.22309
-4897.558637,-24380.77691
-2294.558637,39757.22309
4352.441363,-27230.77691
-5102.558637,36758.22309
1355.441363,36135.22309
27166.44136,-53984.77691
8314.441363,53631.22309
11353.44136,54599.22309
13999.44136,31035.22309
-6836.558637,-9572.776907
-11568.55864,-27159.77691
13658.44136,48222.22309
22715.44136,52994.22309
-2236.558637,-31668.77691
-3111.558637,26376.22309
1790.441363,-22393.77691
-7985.558637,-16160.77691
-10968.55864,-20436.77691
-57066.55864,-36812.77691
-1611.558637,32037.22309
3783.441363,-32406.77691
-8489.558637,32240.22309
-3852.558637,47097.22309
39961.44136,-26732.77691
15094.44136,-16166.77691
1080.441363,-24800.77691
-5272.558637,33308.22309
-23072.55864,6006.223093
866.4413626,35874.22309
5684.441363,49277.22309
25914.44136,-20053.77691
-10861.55864,28044.22309
-1401.558637,33779.22309
-10412.55864,27950.22309
-3467.558637,-12888.77691
37169.44136,-23495.77691
6856.441363,52326.22309
-10495.55864,19199.22309
-26031.55864,1597.223093
3900.441363,32425.22309
44637.44136,-23007.77691
36254.44136,-21147.77691
-10861.55864,28044.22309
-2085.558637,36476.22309
21441.44136,55134.22309
42505.44136,-47501.77691
4549.441363,39904.22309
-19396.55864,-52565.77691
11629.44136,35797.22309
-9970.558637,6916.223093
12373.44136,-16965.77691
-6798.558637,39093.22309
-23680.55864,7082.223093
-7743.558637,24689.22309
-571.5586374,-24645.77691
-14193.55864,-9324.776907
17329.44136,59933.22309
5174.441363,34972.22309
11794.44136,52754.22309
11353.44136,54599.22309
-9127.558637,-20429.77691
-14295.55864,13360.22309
-3179.558637,-39585.77691
34338.44136,-53238.77691
4858.441363,46229.22309
11310.44136,5479.223093
-3507.558637,27478.22309
3881.441363,30330.22309
-2080.558637,37046.22309
17197.44136,50418.22309
-2297.558637,30732.22309
-392.5586374,7292.223093
-11429.55864,18517.22309
-5091.558637,-29307.77691
3591.441363,-24782.77691
-5448.558637,-36493.77691
9686.441363,51208.22309
-8389.558637,26688.22309
27038.44136,-12561.77691
3355.441363,43796.22309
11353.44136,54599.22309
39096.44136,-20642.77691
-2332.558637,45938.22309
-7686.558637,-7107.776907
-3924.558637,26049.22309
10066.44136,5014.223093
6810.441363,2789.223093
43901.44136,-52207.77691
-10829.55864,22283.22309
22346.44136,-8675.776907
4473.441363,40164.22309
-21636.55864,13475.22309
6821.441363,42760.22309
-13497.55864,-30462.77691
-8300.558637,32665.22309
-8090.558637,20004.22309
-8717.558637,33177.22309
-1616.558637,-24850.77691
3578.441363,30246.22309
19172.44136,49317.22309
18785.44136,8213.223093
18785.44136,8213.223093
6300.441363,41126.22309
-3507.558637,27478.22309
-7254.558637,-39062.77691
18931.44136,49582.22309
-13306.55864,-26331.77691
43172.44136,-10998.77691
-6266.558637,23296.22309
4858.441363,46229.22309
-571.5586374,-24645.77691
-9386.558637,29804.22309
-2091.558637,35891.22309
6754.441363,9943.223093
-2284.558637,-28634.77691
-7702.558637,33735.22309
-18380.55864,-4631.776907
-24268.55864,-46518.77691
2308.441363,36678.22309
16617.44136,51136.22309
6666.441363,40831.22309
-3988.558637,36163.22309
13824.44136,-22815.77691
-2784.558637,46341.22309
-23072.55864,6006.223093
6511.441363,27341.22309
271.4413626,-25587.77691
22489.44136,42096.22309
1233.441363,37957.22309
3214.441363,-26892.77691
11037.44136,-20028.77691
-4242.558637,25472.22309
3418.441363,-36284.77691
3576.441363,-25367.77691
3613.441363,30510.22309
-2404.558637,-35577.77691
32452.44136,-13826.77691
-23680.55864,7082.223093
128.4413626,23201.22309
16927.44136,29415.22309
-239.5586374,11831.22309
2223.441363,52013.22309
27434.44136,-19481.77691
1251.441363,35888.22309
-6871.558637,5219.223093
2325.441363,40825.22309
-9809.558637,-12773.77691
25745.44136,-17432.77691
-25362.55864,-58333.77691
43137.44136,-21271.77691
-8541.558637,-22489.77691
12474.44136,54942.22309
11983.44136,44899.22309
-9258.558637,30031.22309
-241.5586374,50051.22309
43901.44136,-52207.77691
-3462.558637,41549.22309
-16948.55864,9693.223093
-957.5586374,40823.22309
14857.44136,-14829.77691
-9500.558637,-20621.77691
-13997.55864,-20160.77691
10009.44136,-22583.77691
43557.44136,-20784.77691
-8080.558637,31206.22309
-4204.558637,46494.22309
2216.441363,40862.22309
-9474.558637,-31395.77691
-2972.558637,-18130.77691
-4908.558637,32164.22309
1651.441363,50627.22309
4719.441363,-23607.77691
-6574.558637,7547.223093
10397.44136,7555.223093
-17950.55864,-15768.77691
3881.441363,30330.22309
-4373.558637,-18889.77691
6.441362553,31500.22309
-11208.55864,-17742.77691
815.4413626,38390.22309
-13661.55864,-34741.77691
-9123.558637,-24080.77691
5655.441363,-29855.77691
589.4413626,36419.22309
16376.44136,61146.22309
4164.441363,30991.22309
4388.441363,41228.22309
27435.44136,-11483.77691
-25129.55864,-59904.77691
-11092.55864,23154.22309
-1703.558637,-35568.77691
47071.44136,-29790.77691
-9554.558637,30791.22309
-13150.55864,-22835.77691
2034.441363,31391.22309
12237.44136,28190.22309
-10861.55864,28044.22309
-43327.55864,-45304.77691
-56620.55864,-59185.77691
3881.441363,30330.22309
-9109.558637,22225.22309
-8874.558637,37266.22309
-7356.558637,30655.22309
-1183.558637,24450.22309
5522.441363,38406.22309
15352.44136,54041.22309
3189.441363,39706.22309
-17744.55864,-15860.77691
-12282.55864,23670.22309
4858.441363,46229.22309
5618.441363,31685.22309
-22609.55864,-20008.77691
22346.44136,-8675.776907
-13662.55864,-29126.77691
-1767.558637,38144.22309
-8204.558637,30040.22309
-32001.55864,-36943.77691
1233.441363,37957.22309
-3101.558637,-19243.77691
-9310.558637,-36683.77691
11063.44136,34759.22309
-2965.558637,-17872.77691
3795.441363,41543.22309
-2455.558637,38003.22309
-6038.558637,-24135.77691
-22989.55864,4301.223093
12280.44136,6415.223093
35127.44136,-19581.77691
12401.44136,51469.22309
4249.441363,40288.22309
4755.441363,-25135.77691
13658.44136,48222.22309
-312.5586374,-20185.77691
872.4413626,46064.22309
-8586.558637,17837.22309
-3160.558637,45050.22309
-2694.558637,-25538.77691
-5459.558637,-34650.77691
-13343.55864,-22955.77691
11353.44136,54599.22309
-13936.55864,-30617.77691
-3899.558637,-29499.77691
1804.441363,-20617.77691
-4894.558637,46819.22309
7159.441363,26757.22309
2296.441363,38945.22309
2300.441363,42385.22309
32781.44136,-12179.77691
5695.441363,39324.22309
41959.44136,-50151.77691
-1401.558637,33779.22309
-10866.55864,-35699.77691
7892.441363,33717.22309
-8080.558637,31206.22309
24583.44136,-21279.77691
8709.441363,49509.22309
8620.441363,-28495.77691
6374.441363,-28733.77691
1414.441363,-24495.77691
-6186.558637,41147.22309
-10905.55864,6093.223093
3752.441363,41765.22309
-4307.558637,-21493.77691
38902.44136,-12476.77691
12585.44136,32271.22309
33797.44136,-19895.77691
4456.441363,-22261.77691
-9481.558637,36039.22309
-3278.558637,35466.22309
133.4413626,-20526.77691
-2284.558637,-28634.77691
-354.5586374,23571.22309
-10001.55864,33310.22309
-11261.55864,-21596.77691
-1251.558637,24410.22309
-8683.558637,20483.22309
-15223.55864,-11643.77691
3671.441363,43864.22309
-9009.558637,27621.22309
-2477.558637,-24389.77691
-3744.558637,25788.22309
2927.441363,45304.22309
-12133.55864,-30120.77691
20943.44136,35939.22309
-3521.558637,27940.22309
5261.441363,33839.22309
-13141.55864,-20394.77691
14315.44136,36248.22309
49466.44136,-24054.77691
-2694.558637,-25538.77691
-9938.558637,33423.22309
-4874.558637,-24055.77691
3811.441363,45234.22309
39039.44136,-22919.77691
-10835.55864,30904.22309
-1493.558637,38945.22309
-7908.558637,-17787.77691
9099.441363,37168.22309
34061.44136,-50812.77691
-3947.558637,33316.22309
-8535.558637,-31655.77691
-10008.55864,-36311.77691
-15127.55864,22206.22309
6511.441363,27341.22309
-10330.55864,36806.22309
-15023.55864,-31556.77691
-10861.55864,28044.22309
21441.44136,55134.22309
1600.441363,-29550.77691
-8079.558637,24084.22309
-21263.55864,7418.223093
-21485.55864,-7028.776907
-11582.55864,24828.22309
-32.55863745,-15900.77691
-3382.558637,-28036.77691
417.4413626,-24930.77691
-8787.558637,-40623.77691
48589.44136,-11252.77691
-11487.55864,-24767.77691
815.4413626,38390.22309
-11261.55864,-21596.77691
-12659.55864,25274.22309
1233.441363,37957.22309
-19585.55864,-5247.776907
40438.44136,-26883.77691
35164.44136,-14139.77691
-19309.55864,-58947.77691
-676.5586374,45155.22309
8574.441363,32853.22309
27277.44136,-497.7769074
1355.441363,36135.22309
2919.441363,29790.22309
39566.44136,-18598.77691
-9250.558637,-34118.77691
7383.441363,42358.22309
12723.44136,48876.22309
329.4413626,31535.22309
-11429.55864,18517.22309
-32.55863745,-15900.77691
1748.441363,-33378.77691
642.4413626,29507.22309
9099.441363,37168.22309
-153.5586374,40739.22309
-13192.55864,-25913.77691
18406.44136,56303.22309
1805.441363,32828.22309
-5901.558637,-25940.77691
12623.44136,-24708.77691
-3947.558637,33316.22309
5924.441363,-25778.77691
-9329.558637,36994.22309
4352.441363,-27230.77691
9455.441363,36332.22309
371.4413626,-24699.77691
826.4413626,29720.22309
-11662.55864,23800.22309
1571.441363,37094.22309
-9197.558637,31048.22309
-19590.55864,-20092.77691
11310.44136,5479.223093
-11221.55864,-14598.77691
-14435.55864,-28160.77691
-11249.55864,-17474.77691
-2290.558637,31246.22309
-4988.558637,45005.22309
2627.441363,52018.22309
-15826.55864,23691.22309
4279.441363,46187.22309
35050.44136,-25701.77691
-46949.55864,-36081.77691
43365.44136,-48300.77691
-12495.55864,29700.22309
455.4413626,-23730.77691
9095.441363,-21139.77691
44974.44136,-8156.776907
46890.44136,-9499.776907
-3929.558637,-26452.77691
-14295.55864,13360.22309
37678.44136,-11199.77691
-7977.558637,-14654.77691
-24890.55864,-22938.77691
-2202.558637,31481.22309
7784.441363,38356.22309
-25362.55864,-58333.77691
-8754.558637,19761.22309
495.4413626,-15844.77691
49917.44136,-11556.77691
-1779.558637,34198.22309
-5240.558637,36512.22309
-5386.558637,-25814.77691
-9645.558637,-35853.77691
11794.44136,52754.22309
36722.44136,-10250.77691
6294.441363,28317.22309
-12212.55864,-14202.77691
5450.441363,-22032.77691
-12888.55864,-43280.77691
35416.44136,-25667.77691
1698.441363,27418.22309
1414.441363,5958.223093
13697.44136,55639.22309
-18607.55864,-15329.77691
2664.441363,44979.22309
1233.441363,37957.22309
1153.441363,29654.22309
2633.441363,43407.22309
26094.44136,-2166.776907
-15127.55864,22206.22309
12280.44136,6415.223093
-10708.55864,21449.22309
7664.441363,-23984.77691
18479.44136,51379.22309
11727.44136,36869.22309
42626.44136,-48793.77691
-11458.55864,27344.22309
1108.441363,27886.22309
17173.44136,45773.22309
-2236.558637,-31668.77691
-8743.558637,28099.22309
23475.44136,31313.22309
4920.441363,35088.22309
-5386.558637,-20821.77691
-5736.558637,-21395.77691
-6802.558637,8075.223093
2664.441363,44979.22309
-2964.558637,36639.22309
4307.441363,43303.22309
3398.441363,-31355.77691
-8708.558637,29135.22309
7606.441363,38477.22309
-2705.558637,-35224.77691
-11092.55864,23154.22309
-8281.558637,-23198.77691
1316.441363,-22606.77691
-9481.558637,36039.22309
-27115.55864,-33013.77691
38370.44136,-51411.77691
-3161.558637,47002.22309
29317.44136,-15913.77691
9380.441363,9063.223093
-21263.55864,7418.223093
2062.441363,36825.22309
5117.441363,32430.22309
1748.441363,-33378.77691
-2783.558637,-37534.77691
-5780.558637,43188.22309
7383.441363,42358.22309
-12659.55864,25274.22309
6511.441363,27341.22309
12342.44136,55303.22309
1251.441363,35888.22309
-26015.55864,-22807.77691
-7840.558637,-20966.77691
-2443.558637,-24555.77691
-3078.558637,-26381.77691
490.4413626,36209.22309
-1653.558637,38082.22309
-2319.558637,-19260.77691
4388.441363,39976.22309
22591.44136,8660.223093
-9662.558637,-19556.77691